_id,title,price,currency,location_address,location_city,location_state,location_lat,location_lng,characteristics_bedrooms,characteristics_bathrooms,characteristics_garages,characteristics_area,description,url,extras_Construido,extras_Terreno,extras_Estado,extras_Año construcción,extras_Churrasqueras,extras_Comedor de Diario,extras_Dependencias de Servicio,extras_Jardín,extras_Entrega,extras_Aire Acondicionado,extras_Calefacción,extras_Baulera,extras_Gas Natural,extras_Condominio Cerrado,extras_Club House,extras_Piscina,extras_Sala de Juegos,extras_Gimnasio,extras_Preparada adultos mayores,extras_Preparada para accesibilidad,extras_Amoblado,extras_Monoambiente,extras_Gastos Comunes,extras_Establo,extras_Sistema de Alarma,extras_Balcón Terraza,extras_Balcón,extras_Acceso silla de ruedas,extras_Estacionamiento,extras_Garage con Puerta Automática,extras_Terraza,extras_Aire Acondicionado Central,extras_Sureste,extras_Agua potable,extras_Alcantarillado,extras_Cable,extras_Electric Vehicle Charge Station,extras_Cámara de seguridad,extras_Electricidad,extras_Estufa de calentamiento,extras_Estufa a gas,extras_Medidor de Agua Individual,extras_TCP/IP,extras_Medidor de Gas Individual,extras_Salida Emergencia,extras_Sin calefacción,extras_Todo electrico,extras_Salida Emergencia Disponible,extras_Cerca de Aeropuerto,extras_Gas,extras_Generador Eléctrico de Emergencia,extras_Generador Eléctrico,extras_Gimnasio de deportes,extras_Jacuzzi,extras_Tanque de Agua,extras_Area Escolar,extras_Centro Histórico,extras_Cerca a Campo de Golf,extras_Casa de Campo,extras_Cerca de Autopista,extras_Cerca de Avenida,extras_Estación de tren cerca,extras_Comercios cercanos,extras_Frente al Lago,extras_Gimnasio cercano,extras_Hospital cercano,extras_Iglesia cerca,extras_Plaza cerca,extras_Residencial,extras_Zona Concurrida,extras_Zona Tranquila,extras_Zona Turística,extras_Parqueo,extras_Baño de Servicio,extras_Techo Plano,extras_Lavandería (en depto.),extras_Portero Eléctrico,extras_Cocina,extras_Cuarto de Juegos,extras_Sistema de Seguridad,extras_Vestidor,extras_Fumar está permitido,extras_Galpón,extras_Hall de Entrada,extras_Paneles Solares,extras_Sauna,extras_Lavandería (en edificio),extras_Casa,extras_Communal Pool,extras_Edificio Nuevo,extras_Noroeste,extras_Ascensor,extras_Conserje disponible,extras_Edificio Antiguo,extras_Ceramica,extras_Ladrillo,extras_Seguridad - Vigilancia,extras_Servicio de conserjería,extras_Noreste,extras_Madera,extras_Paneles Externos,extras_Piedra,extras_Tableta,extras_Textura,extras_Yeso,extras_Oeste,extras_A estrenar,extras_Sur,extras_Norte,extras_Acceso a Internet de alta velocidad (fibra óptica),extras_Este,extras_Seguridad - Sistema,extras_Suroeste
66e1ae9770467df5839c4428,AV. ALEMANA ENTRE 2DO Y 3ER ANILLO CALLE PORORO,275000,USD,AV. ALEMANA ENTRE 2DO Y 3ER ANILLO CALLE PORORO,Santa Cruz de la Sierra,Santa Cruz,-17.769739,-63.158424,4,4,2,385,"💰🏡Casa fuera de condominio (Av Paragua 3er anillo) 𝗛𝗲𝗿𝗺𝗼𝘀𝗮 𝗖𝗮𝘀𝗮 𝗲𝗻 𝗩𝗘𝗡𝗧𝗔 cerca de hospitales, colegios y farmacias💎",https://www.ultracasas.com/inmueble/casa-en-venta-entre-2do-y-3er-anillo-norte-santa-cruz-de-la-sierra-991630,385,320,USADO,2018,true,true,true,true,,true,true,true,true,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e1ae9770467df5839c4429,URBANIZACION VALLECITO,65000,USD,URBANIZACION VALLECITO,Santa Cruz de la Sierra,Santa Cruz,-17.631008,-63.164837,3,2,2,110,¡Oportunidad Única!,https://www.ultracasas.com/inmueble/casa-en-venta-carretera-norte-urbanizacion-santa-cruz-de-la-sierra-1029960,110,204,NUEVO,2024,,,,true,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e1ae9770467df5839c442a,URB. LOS PINTORES CONDOMINIO MONET CASA EN VENTA,125000,USD,URB. LOS PINTORES CONDOMINIO MONET CASA EN VENTA,Santa Cruz de la Sierra,Santa Cruz,-17.684004,-63.160076,4,4,2,151,𝗛𝗘𝗥𝗠𝗢𝗦𝗔𝗦 𝗖𝗔𝗦𝗔𝗦 𝗘𝗡 𝗩𝗘𝗡𝗧𝗔  𝗗𝗘 𝟰 𝗗𝗢𝗥𝗠𝗜𝗧𝗢𝗥𝗜𝗢𝗦 🏡,https://www.ultracasas.com/inmueble/casa-en-venta-carretera-norte-av-banzer-santa-cruz-de-la-sierra-1006130,151,234,NUEVO,2023,true,true,,true,,,,,true,true,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e1ae9770467df5839c442b,Condominio Polo Country,450000,USD,Condominio Polo Country,Santa Cruz de la Sierra,Santa Cruz,-17.712879,-63.16214,3,5,4,450,"Espectacular Casa en Venta moderna  e impecable , ubicada en la Zona Norte de la ciudad, a una cuadra de Av Banzer   Casa de 3 plantas con Domótica",https://www.ultracasas.com/inmueble/casa-en-venta-entre-8vo-y-9no-anillo-norte-santa-cruz-de-la-sierra-1017363,450,427,USADO,,true,true,true,true,,true,true,true,true,true,true,true,true,true,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e1ae9770467df5839c442c,CASA MODERNA Y SEGURA EN CONDOMINIO CERRADO ENTRE 4TO Y 5TO ANILLO - ZONA NORTE,170000,USD,CASA MODERNA Y SEGURA EN CONDOMINIO CERRADO ENTRE 4TO Y 5TO ANILLO - ZONA NORTE,Santa Cruz de la Sierra,Santa Cruz,-17.743681,-63.234161,4,3,2,157,"¡Descubre la vida de ensueño en el Condominio Urubó Nord, ubicado en la hermosa zona de Villa Bonita en Urubó! 🏡💫",https://www.ultracasas.com/inmueble/casa-en-venta-urubo-hermosa-llena-de-vida-santa-cruz-de-la-sierra-1002430,157,210,NUEVO,2023,true,,,true,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e1ae9770467df5839c442d,CASA EN VENTA 2DO ANILLO ZONA PARQUE URBANO,400000,USD,CASA EN VENTA 2DO ANILLO ZONA PARQUE URBANO,Santa Cruz de la Sierra,Santa Cruz,-17.785568,-63.193188,12,7,1,630,CASA CON ESPACIO COMERCIAL EN VENTA,https://www.ultracasas.com/inmueble/casa-en-venta-entre-1er-y-2do-anillo-oeste-santa-cruz-de-la-sierra-1030377,630,210,USADO,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e1ae9870467df5839c442e,"Condominio Matisse. Av. Canal Pedro Vélez y Octavo Anillo, Zona Remanso.",118000,USD,"Condominio Matisse. Av. Canal Pedro Vélez y Octavo Anillo, Zona Remanso.",Santa Cruz de la Sierra,Santa Cruz,-17.710232,-63.172997,3,3,2,127,"Zons Norte Remanso II Casa en venta en Urbanización los Pintores Condominio Monet Consta de: 3 dormitorios (1 en suite), living, comedor, cocina, baño compartido, galería, jardín, lavandería, area de servicio, parqueoArea Social con piscina, churrasquera y parque infantil",https://www.ultracasas.com/inmueble/casa-en-venta-el-remanso-urbanizacion-los-santa-cruz-de-la-sierra-1028513,127,254,USADO,,true,true,true,true,,true,true,,true,true,true,true,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e1ae9870467df5839c442f,Urubo,239000,USD,Urubo,Santa Cruz de la Sierra,Santa Cruz,-17.763666,-63.238861,4,4,4,325,"HERMOSA CASA, 4 DORMURUBO",https://www.ultracasas.com/inmueble/casa-en-venta-urubo-condominio-santa-cruz-de-santa-cruz-de-la-sierra-974782,325,364,USADO,2018,true,true,true,true,,true,true,,,true,true,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e1ae9870467df5839c4430,Casa a Estrenar en Venta Urubo Condominio Villa Real,268000,USD,Casa a Estrenar en Venta Urubo Condominio Villa Real,Santa Cruz de la Sierra,Santa Cruz,-17.76338,-63.236912,3,4,2,314,𝗖𝗔𝗦𝗔 𝗘𝗡 𝗩𝗘𝗡𝗧𝗔 𝗖𝗢𝗡𝗗 𝗦𝗔𝗡𝗧𝗔 𝗖𝗥𝗨𝗭 𝗗𝗘 𝗟𝗔 𝗖𝗢𝗟𝗜𝗡𝗔,https://www.ultracasas.com/inmueble/casa-en-venta-urubo-urubo-santa-cruz-de-la-santa-cruz-de-la-sierra-1030433,314,450,USADO,2022,true,,,true,,,,,true,true,true,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e1ae9870467df5839c4431,URB. LOS PINTORES CONDOMINIO MONET CASA EN VENTA,105000,USD,URB. LOS PINTORES CONDOMINIO MONET CASA EN VENTA,Santa Cruz de la Sierra,Santa Cruz,-17.700397,-63.142525,3,2,2,157,"LINDAS CASAS DE 3 DORMITORIOS EN EL VALLECITO , ENTRANDO POR LA CHONTA, PASANDO WEIDLING ESQUINA BENI",https://www.ultracasas.com/inmueble/casa-en-venta-carretera-norte-el-vallecito-santa-cruz-de-la-sierra-1029511,157,180,NUEVO,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e1ae9870467df5839c4432,Casa a Estrenar en Venta Urubo Condominio Villa Real,274000,USD,Casa a Estrenar en Venta Urubo Condominio Villa Real,Santa Cruz de la Sierra,Santa Cruz,-17.755268,-63.236717,4,5,2,334,🏡𝐂𝐚𝐬𝐚 𝐝𝐞 𝐋𝐮𝐣𝐨 𝐄𝐍 𝐏𝐑𝐄𝐕𝐄𝐍𝐓𝐀 𝐞𝐧 𝐞𝐥 𝐂𝐨𝐧𝐝 𝐕𝐢𝐥𝐥𝐚 𝐑𝐞𝐚𝐥🌳Frente Areas Verdes 📍Zona Urubo,https://www.ultracasas.com/inmueble/casa-en-venta-urubo-cond-villa-real-entrega-santa-cruz-de-la-sierra-1029783,334,595,NUEVO,2024,true,true,true,true,Agosto 2024,true,true,,,true,true,true,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e1ae9870467df5839c4433,EQUIPETROL ( 3er anillo  externo )CASA EN VENTA INMEJORABLE UBICACION !!!!!!Precio 495.000$us,500000,USD,EQUIPETROL ( 3er anillo  externo )CASA EN VENTA INMEJORABLE UBICACION !!!!!!Precio 495.000$us,Santa Cruz de la Sierra,Santa Cruz,-17.740711,-63.163136,4,5,4,384,Casa en venta La Hacienda II,https://www.ultracasas.com/inmueble/casa-en-venta-entre-5to-y-6to-anillo-norte-santa-cruz-de-la-sierra-1031264,384,480,USADO,,true,true,true,true,,true,true,,true,true,,true,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e1ae9870467df5839c4434,Barrio Palma Verde,69000,USD,Barrio Palma Verde,Santa Cruz de la Sierra,Santa Cruz,-17.730936,-63.172245,3,3,2,104,CASA EN VENTA,https://www.ultracasas.com/inmueble/casa-en-venta-carretera-norte-condominio-santa-cruz-de-la-sierra-1010877,104,72,USADO,2000,,,true,,,true,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e1ae9970467df5839c4435,"Condominio ""Los Jardines"" Zona Remanso 2.",160000,USD,"Condominio ""Los Jardines"" Zona Remanso 2.",Santa Cruz de la Sierra,Santa Cruz,-17.715736,-63.162617,3,2,1,140,Casa en venta en condominio Las Tacuaras,https://www.ultracasas.com/inmueble/casa-en-venta-entre-8vo-y-9no-anillo-norte-santa-cruz-de-la-sierra-1008087,140,260,USADO,,,true,,,,,,,true,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e1ae9970467df5839c4436,"Zona este de Santa Cruz, ubicada atrás del Jardín Botánico sobre calle asfaltada. Por la Laguna Guapilo.",62000,USD,"Zona este de Santa Cruz, ubicada atrás del Jardín Botánico sobre calle asfaltada. Por la Laguna Guapilo.",Santa Cruz de la Sierra,Santa Cruz,-17.698792,-63.173473,2,2,0,69,En Venta,https://www.ultracasas.com/inmueble/casa-en-venta-entre-7mo-y-8vo-anillo-norte-santa-cruz-de-la-sierra-1028470,69,,NUEVO,2024,,,,true,Septiembre 2024,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e1ae9970467df5839c4437,A PASOS DE LA AV. BANZER,465000,USD,A PASOS DE LA AV. BANZER,Santa Cruz de la Sierra,Santa Cruz,-17.759588,-63.169617,7,7,2,600,"Hermosa Casa en Venta Av Alemana entre 3er anillo int y 3er ext, Calle Mapajo, Zona Norte",https://www.ultracasas.com/inmueble/departamento-en-venta-entre-4to-y-5to-anillo-santa-cruz-de-la-sierra-975624,600,756,USADO,1997,true,true,true,true,,true,,true,true,true,true,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e1ae9970467df5839c4438,AV. ALEMANA ENTRE 2DO Y 3ER ANILLO CALLE PORORO,418998,USD,AV. ALEMANA ENTRE 2DO Y 3ER ANILLO CALLE PORORO,Santa Cruz de la Sierra,Santa Cruz,-17.808952,-63.153252,7,4,5,580,EN VENTA CASA SEMI LUJOSA DE 7 DORMITORIOS,https://www.ultracasas.com/inmueble/casa-en-venta-plan-3000-zona-sur-este-santa-cruz-de-la-sierra-1032149,580,544,USADO,,true,true,true,true,,,,,true,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e1ae9970467df5839c4439,"Avenida Pirai entre 3er y 4to anillo, Zona Mercado Abasto",290000,USD,"Avenida Pirai entre 3er y 4to anillo, Zona Mercado Abasto",Santa Cruz de la Sierra,Santa Cruz,-17.77704,-63.189594,10,6,2,258,CASA COMERCIAL EN VENTA,https://www.ultracasas.com/inmueble/casa-en-venta-entre-1er-y-2do-anillo-oeste-santa-cruz-de-la-sierra-1027255,258,372,USADO,2002,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e1ae9970467df5839c443a,Casa con 4 suite Zona Norte,299000,USD,Casa con 4 suite Zona Norte,Santa Cruz de la Sierra,Santa Cruz,-17.755962,-63.165638,5,4,2,353,Buscando casa fuera de condominio?,https://www.ultracasas.com/inmueble/casa-en-venta-entre-3er-y-4to-anillo-norte-santa-cruz-de-la-sierra-1029037,353,267,NUEVO,2019,true,true,true,true,,true,,true,true,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e1ae9970467df5839c443b,"Avenida Pirai entre 3er y 4to anillo, Zona Mercado Abasto",260000,USD,"Avenida Pirai entre 3er y 4to anillo, Zona Mercado Abasto",Santa Cruz de la Sierra,Santa Cruz,-17.792887,-63.197533,5,4,2,385,Ubicación: BARRIO URBARI A SOLO 3 CUADRAS DEL 2DO ANILLO,https://www.ultracasas.com/inmueble/casa-en-venta-barrio-urbari-pasillo-3a-santa-cruz-de-la-sierra-1024663,385,243,USADO,2004,true,true,true,true,,true,true,true,true,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e1ae9970467df5839c443c,"Zona este de Santa Cruz, ubicada atrás del Jardín Botánico sobre calle asfaltada. Por la Laguna Guapilo.",54900,USD,"Zona este de Santa Cruz, ubicada atrás del Jardín Botánico sobre calle asfaltada. Por la Laguna Guapilo.",Santa Cruz de la Sierra,Santa Cruz,-17.75301,-63.106483,3,1,2,83,"De 3 dormitorios, 1 baño, cocina integrada, living comedor, churrasquera, lavandería, patio y parqueo para 2 vehículos",https://www.ultracasas.com/inmueble/casa-en-venta-pampa-de-la-isla-barrio-palma-santa-cruz-de-la-sierra-1027245,83,250,NUEVO,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e1ae9a70467df5839c443d,Condominio Sevilla El Bosque,90000,USD,Condominio Sevilla El Bosque,Santa Cruz de la Sierra,Santa Cruz,-17.693026,-63.169579,3,3,2,135,🏠 𝐔𝐋𝐓𝐈𝐌𝐀 𝐂𝐀𝐒𝐀 𝐄𝐍 𝐕𝐄𝐍𝐓𝐀 𝐀 𝐄𝐒𝐓𝐑𝐄𝐍𝐀𝐑 𝐄𝐍 𝐔𝐑𝐁𝐀𝐍𝐈𝐙𝐀𝐂𝐈𝐎𝐍 𝐂𝐄𝐑𝐑𝐀𝐃𝐀 𝐙𝐎𝐍𝐀 𝐍𝐎𝐑𝐓𝐄,https://www.ultracasas.com/inmueble/casa-en-venta-carretera-norte-av-banzer-km-santa-cruz-de-la-sierra-1021480,135,178,NUEVO,2024,true,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e1ae9a70467df5839c443e,Moderna Casa en Condominio Cerrado Dentro del 5to Anillo,159000,USD,Moderna Casa en Condominio Cerrado Dentro del 5to Anillo,Santa Cruz de la Sierra,Santa Cruz,-17.761173,-63.229401,3,3,2,182,CASA EN VENTA,https://www.ultracasas.com/inmueble/casa-en-venta-urubo-urubo-santa-cruz-de-la-sierra-1031335,182,244,USADO,2019,true,,true,,,true,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e1ae9a70467df5839c443f,Barrio Palma Verde,99000,USD,Barrio Palma Verde,Santa Cruz de la Sierra,Santa Cruz,-17.709438,-63.159763,4,3,2,132,Tengo la casa ideal para vos y tu familia,https://www.ultracasas.com/inmueble/casa-en-venta-entre-8vo-y-9no-anillo-norte-santa-cruz-de-la-sierra-1014302,132,,USADO,2016,true,true,true,true,,true,,true,true,true,true,true,true,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e1ae9a70467df5839c4440,CASA MODERNA Y SEGURA EN CONDOMINIO CERRADO ENTRE 4TO Y 5TO ANILLO - ZONA NORTE,168000,USD,CASA MODERNA Y SEGURA EN CONDOMINIO CERRADO ENTRE 4TO Y 5TO ANILLO - ZONA NORTE,Santa Cruz de la Sierra,Santa Cruz,-17.716015,-63.139198,3,3,3,170,CONDOMINIO ALMERIA BENI – BONITA CASA DE UNA PLANTA EN VENTA,https://www.ultracasas.com/inmueble/casa-en-venta-entre-7mo-y-8vo-anillo-norte-santa-cruz-de-la-sierra-922021,170,318,USADO,,true,true,true,true,,true,true,true,true,true,true,true,,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e1ae9a70467df5839c4441,"CALLE VENZUELA Z. Oeste de la Ciudad de Santa Cruz, entre 1er y 2do anillo a 80 Mts. de la Universidad Autónoma Gabriel Rene Moreno (UAGRM)",285000,USD,"CALLE VENZUELA Z. Oeste de la Ciudad de Santa Cruz, entre 1er y 2do anillo a 80 Mts. de la Universidad Autónoma Gabriel Rene Moreno (UAGRM)",Santa Cruz de la Sierra,Santa Cruz,-17.774776,-63.158028,4,4,3,300,Calle 8 Las Petas,https://www.ultracasas.com/inmueble/casa-en-venta-entre-2do-y-3er-anillo-este-santa-cruz-de-la-sierra-972993,300,384,USADO,,,true,true,true,,true,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e1ae9a70467df5839c4442,Urubo,245000,USD,Urubo,Santa Cruz de la Sierra,Santa Cruz,-17.755239,-63.244968,4,5,4,360,𝗨𝗥𝗨𝗕𝗢! 𝗔𝗺𝗽𝗹𝗶𝗮 𝗖𝗮𝘀𝗮,https://www.ultracasas.com/inmueble/casa-en-venta-urubo-urubo-condominio-santa-cruz-de-la-sierra-1026581,360,430,NUEVO,2023,,true,true,true,,true,,,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e1ae9a70467df5839c4443,6to. Anillo y Doble Vía La Guardia,379000,USD,6to. Anillo y Doble Vía La Guardia,Santa Cruz de la Sierra,Santa Cruz,-17.806156,-63.1852,9,5,4,543,"Ubicada en las mejores zonas de Santa Cruz, con una superficie de 548m²",https://www.ultracasas.com/inmueble/casa-en-venta-entre-2do-y-3er-anillo-sur-av-santa-cruz-de-la-sierra-964903,543,548,NUEVO,2021,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e1ae9b70467df5839c4444,URB. LOS PINTORES CONDOMINIO MONET CASA EN VENTA,119000,USD,URB. LOS PINTORES CONDOMINIO MONET CASA EN VENTA,Santa Cruz de la Sierra,Santa Cruz,-17.67975,-63.144222,4,2,2,135,🏡𝐂𝐚𝐬𝐚 𝐄𝐍 𝐕𝐄𝐍𝐓𝐀 ubicado en el 𝐂𝐨𝐧𝐝 𝐒𝐞𝐯𝐢𝐥𝐥𝐚 𝐏𝐢𝐧𝐚𝐭𝐚𝐫 con 𝐞𝐬𝐩𝐞𝐜𝐭𝐚𝐜𝐮𝐥𝐚𝐫𝐞𝐬 𝐚𝐫𝐞𝐚𝐬 𝐬𝐨𝐜𝐢𝐚𝐥𝐞𝐬 𝐫𝐨𝐝𝐞𝐚𝐝𝐚𝐬 𝐝𝐞 𝐧𝐚𝐭𝐮𝐫𝐚𝐥𝐞𝐳𝐚🍃,https://www.ultracasas.com/inmueble/casa-en-venta-carretera-norte-cond-sevilla-santa-cruz-de-la-sierra-1025673,135,210,NUEVO,2014,true,true,,true,,true,,,true,true,true,true,true,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e1ae9b70467df5839c4445,Urubo,878000,USD,Urubo,Santa Cruz de la Sierra,Santa Cruz,-17.749891,-63.227558,4,5,4,580,𝗖𝗔𝗦𝗔 𝗘𝗡 𝗩𝗘𝗡𝗧𝗔,https://www.ultracasas.com/inmueble/casa-en-venta-urubo-cond-la-hacienda-del-santa-cruz-de-la-sierra-1031674,580,1073,USADO,2021,true,true,true,true,,true,true,true,,true,true,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e1ae9b70467df5839c4446,CASA MODERNA Y SEGURA EN CONDOMINIO CERRADO ENTRE 4TO Y 5TO ANILLO - ZONA NORTE,280000,USD,CASA MODERNA Y SEGURA EN CONDOMINIO CERRADO ENTRE 4TO Y 5TO ANILLO - ZONA NORTE,Santa Cruz de la Sierra,Santa Cruz,-17.68981,-63.161343,4,5,3,500,Condominio Barceló,https://www.ultracasas.com/inmueble/casa-en-venta-carretera-norte-condominio-santa-cruz-de-la-sierra-1026688,500,320,USADO,2020,true,true,true,true,,true,true,true,true,,true,true,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e1ae9b70467df5839c4447,"Zona este de Santa Cruz, ubicada atrás del Jardín Botánico sobre calle asfaltada. Por la Laguna Guapilo.",46000,USD,"Zona este de Santa Cruz, ubicada atrás del Jardín Botánico sobre calle asfaltada. Por la Laguna Guapilo.",Santa Cruz de la Sierra,Santa Cruz,-17.697124,-63.071163,2,2,2,73,"DE OCASION Hermosa casa a estrenar, barrio santa clara, av virgen de lujan km 10, zona clara serrano",https://www.ultracasas.com/inmueble/casa-en-venta-pampa-de-la-isla-barrio-santa-santa-cruz-de-la-sierra-616506,73,150,NUEVO,2019,true,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
